11010111110100010010 1
01100101111101000100 0
11110101111100110101 1
01011110001001010010 2
10010111100011010010 0
00101111101010101011 1
01011110001001011100 2
10101111000110101000 1
00101111101000101010 1
01011110000001010101 1
01011110001101010001 1
01011010111110100010 0
00111010111100000010 1
00101111101010101000 1
10010111110100010000 1
10010111110101010010 1
01011111001101001000 1
01011111001101000000 1
00101111101010100000 1
00101111100110101110 1
00101111000000101000 2
00101111101000101011 1
10010111100011010000 1
10001011111010001010 0
11001011111011101010 1
00110010111110101010 1
11101011111011101011 2
11010111110111010010 1
01000101111101010100 1
00101111001000101111 1
10010111110111010101 1
01011110011110100010 2
11000101111101000101 1
01011111010001011100 1
10101111101110101111 1
10101111101110100100 2
01011111011101011011 1
00101111001000101011 1
11100010111100011010 0
00010111100010010110 1
00101111001000101010 1
10010111100010010110 1
01011110010001000100 1
01011110001101000110 1
00101111100110101010 1
00101111000100101011 2
10101111100110101001 1
00010111110111010001 2
00101111101010101010 2
10101111001000100111 1
01011111010001010010 1
00101111000100101100 2
10101111101110101110 1
01011111010001001000 0
11001011110001101010 0
10101111001000101011 1
01011111010101010100 1
01011111001101000010 1
00100010111100010010 1
01000101111000100101 2
10010111100100010100 1
01011110000001010010 2
01011111001101011100 1
10101111100110101000 1
11101011111001101000 1
01011111010001000011 0
11001011111001101011 1
11000101111101000101 0
11111010111100000010 1
01011110000001010010 1
11010111100011010010 0
10110101111000000100 1
10010111110100010110 0
01011110001001000101 2
11010111110101010101 2
10010111110101010101 2
11010111100011010010 0
01011111010101011001 1
10010111110111010110 1
01011111010001001001 1
10000101111101110101 2
01011111011101011110 1
01011111010001010001 1
01011111010101000001 2
10000101111100110101 1
11010111110111010000 1
11100101111000110101 1
01011010101110100010 1
00010111100000010101 2
01011110011110100010 2
01011111010101011010 1
01011110001001001111 1
00110010111100010010 2
01011111010101001101 1
10110101111101010100 2
10101111001000100001 1
10101111100110101010 1
01011110001101011101 0
01011110010001010100 1
01011111010001011101 1
01011110010001010000 1
10110101111101110101 2
01011110010001001110 1
00010111100000010100 1
10101111101000101100 1
01011110010001011010 1
00101111000110100101 1
01011110001101010110 1
01011010111110100010 1
10101111000000101001 1
10101111000000100100 2
01011110011110100010 1
10110101111101110101 1
01011110001001010101 2
01011110001001000000 2
01011111010101011101 1
00110101111101110100 1
01011111010001001111 0
00101111000110100110 0
01011111001101010100 1
00101111101010101010 2
10101111000110100001 1
10101111101110100001 2
10010111100100010010 1
01011111010001010000 0
11010111100100010101 1
01011110001101011100 0
11010111100010010101 2
01011111011101010101 2
01011110001101010100 1
01011111011101001001 1
10010111100011010010 1
10101111000100100010 2
01101011110001001011 1
01011111010011100011 1
10101111001000101101 1
10110101111000100101 1
00101111101000101110 1
01100101111000000100 2
00001011110001101010 1
01011110010001001010 1
01011111001101010100 1
00001011110000001010 1
11000010111110101010 1
00010111110111010110 1
01011110001001010001 2
10101111000110100000 0
11010111100011010110 0
01011111010101010110 2
10010111100011010101 1
01011110010001010101 1
01011110000001010000 2
01011110001001010100 1
10010111100100010011 1
01101011111010101000 2
10101111100110101001 1
10110010111100010010 2
10101111000110101111 1
00101111101000100001 1
10100010111110100010 0
11111010111100011010 1
10101111000100100000 2
11001011110010001011 1
01011110001101010111 0
00110101111000100100 2
10101111101000100001 1
01011110001101001010 0
00101111001000100011 1
11101011110001001011 2
01011111010101011000 2
11001011111010001001 0
10101111101110101010 1
00010111110011010100 1
10001011111001101011 1
00101111101110101000 1
11001011110001101010 1
00101111000110100001 1
11110101111101110100 1
10101111000000101111 1
01011110001001001010 2
01011110001101011100 1
10011010111110100010 1
10010111110111010011 1
01011111010111100011 0
00001011111010001010 0
01011110000001010101 1
10101111000000101010 2
01011110001101001110 1
01011110001101001110 1
01011111001101011100 1
10101111001000100100 1
01011111010001011010 0
01011110010001000110 1
01011110001101010010 1
01011111001101010001 1
01011110001101011010 0
11000010111100011010 0
01011111010001001011 0
00001011110001001001 1
01011110010001010000 1
11010111110101010010 1
11100010111110101010 2
11101011111010001011 1
11100101111000110100 1
01011110001101000010 1
01011110001001011010 2
01011110001110100010 0
10010111110101010101 2
10010111110100010110 1
00101111000000101110 1
10101111101010101111 1
10101111101110101011 2
01011110010001010101 1
01011110001101011010 0
01011110000001011101 1
00101111101110101011 1
00100010111110111010 2
11010111110011010110 1
10101111101000101101 1
01011110001001010100 2
10010111100011010100 1
10101111100110100011 1
11110101111101010101 2
00101111101010101000 2
01011111011101011001 2
01011110001001001001 2
00001011111011101000 1
10101111101000101110 0
00110010111100010010 2
01011111010011100011 1
10101111101110100101 1
01011110001101011010 1
00000101111000110100 1
11001011110001101001 1
01011110001101001000 1
00101111000000100101 2
01011110001101010010 0
00101111101010101010 2
10101111100110100001 1
10101111000100101001 2
01011110001001001100 1
01011110000001010100 1
00101111000000100011 1
01011111010001100011 2
01011110001101011000 1
10101111000000101001 2
11111010111100000010 1
00101111100110101100 1
10101111101110101001 2
10111010111110100010 0
00101111101000101000 1
10101111100110100011 1
00101111100110100010 1
01011111010111100011 1
01100101111101110100 1
01011010101110100010 1
01011111010101001100 2
11000101111101110100 1
10101111000000101111 1
01011111010001011101 0
10101111101000100001 1
01011111001101011110 1
00010111110100010101 0
01011111001101010110 1
11010111100011010111 1
10101111000000100001 1
00101111101010100100 1
01011010001110100010 1
00010111100100010011 1
10101111000000101010 2
10101111101110101100 2
11101011110010001010 1
01011111001101000101 1
01100101111100110101 1
10101111100110100001 1
11101011111001101011 1
11001011110001001000 2
01011111010001000101 0
01011110001001010001 2
01011111010111100011 0
00000101111000000101 2
00010111100100010000 1
01101011111011101000 2
10000010111100000010 1
01011110010001011011 1
01011111001101001110 1
10010111110100010110 1
01011110000001001001 2
00101111101110100011 1
01011110000001001110 1
00010111110100010101 1
00001011110010001001 1
00010111110100010100 1
01011111010001011101 1
11010111100011010001 0
01011111001101001110 1
01011110010001001010 1
01011111010001011100 1
00101111001000101000 1
11100101111000000100 1
01011111010001010010 0
10101111000110101100 0
00010111100000010001 1
01011110000001011110 1
10010111110100010010 0
01011111010001010101 1
00001011110001101011 0
10010111100011010000 1
11110010111110101010 1
10010111110101010101 2
00000101111101000100 1
01011111010001011001 0
01011111010001001010 1
10101111000110101100 0
00101111000000101100 2
10101111000100100100 1
11110010111110100010 0
00101111101000101101 1
01011110001101001101 1
10101111101110101000 2
10010111110100010010 1
01011111010001011011 0
11000101111100110101 1
01011110001101011010 0
00101111101000100001 1
01011111010001000110 1
10101111101110100000 2
01011010001110100010 1
01101011110001101000 0
10101111101110101011 2
00101111101000101010 0
01011110000001010000 1
10101111101010101010 2
10101111000000100001 1
10101111000110101011 0
01011111001101000101 1
01011111011101011111 1
01011111001101011000 1
01011110001101010110 1
10101111101110100001 1
10101111101010101101 2
10101111000000101100 2
10001011110001001010 1
10101111101000101110 0
00101111000100101011 2
10101111000110100000 0
11010111110100010000 0
00101111101000101110 1
00000101111101000100 0
00000101111101000101 1
01000010111110011010 1
01011110001001000101 2
11000101111101000101 0
10110101111000110100 1
10001011111010001011 1
01011111010101010101 1
01011111001101011100 1
10010111100011010000 0
00101111001000101010 1
11010111110100010100 1
01011110010001011000 1
01011110001101011110 1
01011111011101010000 1
10101111101010101101 2
11110101111000100101 1
00101111101000100010 0
10011010111110011010 1
01011111010111100011 0
01011111010001100011 2
10101111100110100110 1
01101011111010001000 1
10101111101000101000 0
01011111010101000101 2
01000101111000110100 0
00010111110100010010 0
01011111010001010100 1
10101111101010101000 2
11101011110001101010 1
00111010111110100010 1
10101111000000101000 1
01011010101110100010 2
01011111011101011101 2
01011010001110100010 1
10001011111010101010 2
01011111001101011011 1
01011111010101010100 1
11010111100010010110 2
01011111010001001101 1
01011110001001010111 2
01011110000001000110 1
10101111000110101000 1
01011110001101011011 1
11010111100000010110 1
01011110001101010101 1
01011111010001010101 0
01011111010001001101 0
01011111011101010001 1
01011111010101001100 1
01011110001101001101 0
01011110001110100010 1
11100101111100110101 1
10010111100011010001 1
01100010111110011010 1
01011111010111100011 0
11010111100011010100 1
10101111000110100101 0
10110101111000110100 0
00101111101000100000 1
00101111100110100001 1
00000101111000000100 2
01101011110001101000 0
00101111100110101010 1
01011111010101010001 1
00110010111100100010 1
00001011111001101010 1
10101111000110100111 0
10010111100000010101 2
01011110010001010100 1
01011111010101011001 1
01011110001001011110 2
01101011111010001010 1
00000101111000110100 1
10101111101000100101 1
00101111101110101000 1
11010111110111010111 1
10101111101110101010 2
01011010101110100010 1
10101111000110101011 1
10010111100011010100 1
01110101111100110101 1
01011111010111000011 1
10010111110011010000 1
10101111000100101011 2
01011110001101001100 0
01011111001101011000 1
10010111110100010111 1
00101111101000101000 1
10101111101010100101 1
01011111010101001100 1
10101111000110101110 1
01100101111000000101 1
11110101111101000100 1
10101111101010101110 1
10101111000100100000 2
01011111010101011110 2
10110101111101000101 1
10010111100100010100 1
01011110001001001011 1
00001011111001101001 1
11110010111110100010 1
01011010001110100010 1
10001011111001101000 1
11010111110101010100 2
00010111100000010101 2
00001011110000001011 1
01011111010001011010 1
01011111010001001110 1
10001011110000001011 1
01101011110001101000 1
01000101111101000100 1
10110101111001000100 1
01011110000001011000 1
10101111000110100000 1
10010111110011010001 1
01011110000001001100 2
11001011110010001010 1
00101111000110101000 0
01011110111110100010 1
11001011110001001010 1
10010111110100010011 1
01011110010001000101 1
00101111000000101111 1
10101111101000100011 1
01011111001101010001 1
01101011111011101011 2
11100101111101110100 2
00010111110100010101 0
01011110010001010001 1
11110010111110100010 1
01011111001101001111 1
11110101111101000101 1
01011111010001001000 1
01011110010001001100 1
11010111110100010001 1
00101111100110101100 1
00001011111010101010 1
11010111110101010001 2
11010111110101010011 2
10101111000100101011 2
01110101111101110101 2
01011111011101001100 1
01011110000001011000 1
01011110011110100010 2
01011110001101010000 0
11010111100011010111 0
10010111100100010011 1
10010111100100010111 1
01011110001101001100 1
01011110001001011101 2
11010111100010010010 2
01011110000001001100 1
10000101111000000101 1
00101111101000101010 1
10101111101010100111 1
11000101111101000101 1
01011110001101001001 0
10101111000100101110 2
01011110000001001110 2
10101111000100100000 1
00101111101010101011 1
01011111010111100011 0
01011010001110100010 1
11101011111010101010 1
11101011111011101010 2
01011110111110100010 1
00101111000110100101 1
10010111100000010010 1
10101111000110100111 1
01011111011101001100 1
01101011111010001011 1
01100010111110011010 1
01011110001101011010 0
11010111100010010000 1
10101111100110101010 1
10001011110000001010 1
01011110000001010100 1
01011110001101001010 1
00101111000110101000 0
10101111001000100110 1
11101011111001101010 1
10011010111110100010 1
10101111100110100100 1
11101011110000001011 1
11010111100010010001 1
00101111101110101100 2
01000101111000100100 1
00101111100110100101 1
10101111001000101000 1
11001011111001101001 1
10001011111010001000 1
00010111110100010100 0
00010111100000010100 1
00110101111000100101 1
00101111101000101100 0
00001011110001001000 2
11000101111000000101 2
01011110001101010001 0
01011110001001001011 1
10001011111011101011 2
10101111000100101100 1
01011110001101001000 0
11010111100100010000 1
00010111110011010100 1
10011010111110011010 1
11010111110100010101 1
01011111010001000101 1
10101111000000100110 1
